day,wd,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,energy,peak_power,peak_duration,peak_intensity,is_peak,activity,month,day_of_month,day_of_week,is_weekend,building_id
2020-08-29,6,23.41,23.57,23.47,23.08,22.64,22.83,23.94,25.57,26.76,27.8,21514.46,1128.96,0,0.0,False,0.08,8,29,5,1,B1
2020-08-30,7,20.62,22.64,23.33,23.99,23.48,23.39,24.01,21.95,21.99,23.15,20061.34,1026.048,0,0.0,False,0.08,8,30,6,1,B1
2020-08-31,1,18.4,16.88,15.59,14.72,15.34,15.23,15.62,17.42,19.88,20.89,20219.04,1113.6,0,0.0,False,0.38,8,31,0,0,B1
2020-09-01,2,13.36,13.09,13.08,13.11,12.67,12.43,12.5,13.63,17.1,18.86,19990.66,1085.952,0,0.0,False,0.98,9,1,1,0,B1
2020-09-02,3,14.79,14.72,14.46,14.46,13.47,13.88,16.14,18.71,20.9,23.13,20373.7,1161.216,0,0.0,False,0.98,9,2,2,0,B1
2020-09-03,4,17.4,17.11,16.99,16.91,16.64,16.86,17.23,17.9,20.48,21.97,20566.359999999997,1142.784,0,0.0,False,0.98,9,3,3,0,B1
2020-09-04,5,14.59,13.79,12.76,12.1,11.83,11.49,13.64,18.58,22.88,25.84,20602.46,1176.5759999999998,0,0.0,False,0.58,9,4,4,0,B1
2020-09-05,6,14.91,14.02,13.44,12.97,12.32,11.61,13.62,18.79,23.71,25.18,18350.2,943.1039999999999,0,0.0,False,0.08,9,5,5,1,B1
2020-09-06,7,14.53,14.1,13.81,13.55,13.33,13.51,15.21,20.07,24.43,26.6,18539.819999999996,975.36,0,0.0,False,0.08,9,6,6,1,B1
2020-09-07,1,15.59,15.27,15.29,15.97,17.19,18.64,19.34,20.28,22.22,23.33,20755.98,1202.6879999999999,0,0.0,False,0.98,9,7,0,0,B1
2020-09-08,2,17.75,17.58,17.52,16.94,16.26,16.27,16.85,18.6,20.05,21.78,20469.84,1139.712,0,0.0,False,0.98,9,8,1,0,B1
2020-09-09,3,17.68,17.59,17.4,17.18,16.64,16.36,17.46,20.79,22.63,24.65,20641.98,1202.6879999999999,0,0.0,False,0.98,9,9,2,0,B1
2020-09-10,4,14.44,14.03,13.78,13.6,13.55,13.72,15.21,19.63,24.43,25.94,21037.559999999998,1210.368,0,0.0,False,0.98,9,10,3,0,B1
2020-09-11,5,20.65,20.31,19.99,19.68,19.24,18.77,19.58,21.1,22.82,24.41,20860.1,1182.72,0,0.0,False,0.58,9,11,4,0,B1
2020-09-12,6,19.62,19.59,19.58,19.09,19.17,19.6,19.84,21.44,23.36,25.23,18789.859999999997,992.2559999999999,0,0.0,False,0.08,9,12,5,1,B1
2020-09-13,7,19.72,19.75,18.67,19.61,19.58,18.38,20.06,23.15,25.66,27.41,18818.74,1015.2959999999998,0,0.0,False,0.08,9,13,6,1,B1
2020-09-14,1,19.54,20.62,20.11,20.54,20.04,19.63,20.52,22.64,24.53,26.37,21787.3,1259.52,0,0.0,False,0.98,9,14,0,0,B1
2020-09-15,2,20.58,20.65,20.62,19.81,19.61,19.61,20.07,22.06,24.42,26.07,22169.96,1291.7759999999998,0,0.0,False,0.98,9,15,1,0,B1
2020-09-16,3,20.6,20.66,20.82,20.76,20.61,20.31,21.15,23.12,25.26,27.07,22315.12,1262.592,0,0.0,False,0.98,9,16,2,0,B1
2020-09-17,4,19.74,19.43,19.91,19.97,19.8,19.27,20.41,22.87,24.97,26.55,22152.1,1256.4479999999999,0,0.0,False,0.98,9,17,3,0,B1
2020-09-18,5,20.54,20.0,19.8,19.29,19.08,18.71,18.23,18.97,19.15,20.74,20304.54,1099.7759999999998,0,0.0,False,0.58,9,18,4,0,B1
2020-09-19,6,15.82,15.61,15.09,14.68,14.38,14.27,14.53,15.89,17.83,19.93,17557.899999999998,863.232,0,0.0,False,0.08,9,19,5,1,B1
2020-09-20,7,16.66,16.01,15.1,14.44,12.74,11.45,12.0,17.18,21.45,24.56,17465.94,889.3439999999999,0,0.0,False,0.08,9,20,6,1,B1
2020-09-21,1,13.46,13.24,13.31,14.09,15.41,16.47,16.54,17.57,18.87,22.12,20548.5,1136.6399999999999,0,0.0,False,0.98,9,21,0,0,B1
2020-09-22,2,15.42,15.05,14.61,13.94,13.51,14.01,14.79,19.29,21.97,23.26,20401.819999999996,1138.176,0,0.0,False,0.98,9,22,1,0,B1
2020-09-23,3,16.1,15.43,14.38,14.18,14.96,15.6,15.77,15.99,17.69,19.77,20109.6,1090.56,0,0.0,False,0.98,9,23,2,0,B1
2020-09-24,4,15.6,15.02,15.77,15.82,16.09,15.88,16.31,17.49,20.1,20.85,18911.46,1001.472,0,0.0,False,0.98,9,24,3,0,B1
2020-09-25,5,18.83,18.44,16.61,16.96,16.61,16.65,16.7,17.41,18.24,18.85,16454.76,855.552,0,0.0,False,0.58,9,25,4,0,B1
2020-09-26,6,10.48,9.77,8.48,7.42,7.31,7.81,8.71,8.74,9.82,11.63,12729.24,566.784,0,0.0,False,0.08,9,26,5,1,B1
2020-09-27,7,10.14,9.22,8.79,8.47,8.77,8.48,7.74,10.63,13.44,16.41,12212.44,542.208,0,0.0,False,0.08,9,27,6,1,B1
2020-09-28,1,9.43,9.3,9.25,9.84,10.34,10.64,11.2,10.84,10.81,11.18,15417.359999999999,867.8399999999999,0,0.0,False,0.98,9,28,0,0,B1
2020-09-29,2,10.27,9.67,8.54,8.42,8.63,8.39,9.01,11.92,15.09,17.69,15182.9,837.12,0,0.0,False,0.98,9,29,1,0,B1
2020-09-30,3,5.45,5.02,4.58,4.62,3.98,3.72,4.15,8.79,14.72,18.79,15005.06,820.2239999999999,0,0.0,False,0.98,9,30,2,0,B1
2021-06-01,2,9.53,9.72,10.11,10.67,10.8,12.15,16.1,19.09,20.34,20.32,14588.96,798.72,0,0.0,False,0.98,6,1,1,0,B1
2021-06-02,3,9.57,9.03,8.93,8.62,8.63,14.22,17.42,20.54,21.82,22.96,12766.099999999999,600.576,0,0.0,False,0.08,6,2,2,0,B1
2021-06-03,4,10.04,9.62,9.0,8.55,8.82,13.68,17.42,21.8,23.95,24.48,14599.22,800.256,0,0.0,False,0.98,6,3,3,0,B1
2021-06-04,5,12.31,11.91,10.99,10.54,10.52,16.57,19.49,22.87,25.4,26.06,18064.44,1161.216,0,0.0,False,0.58,6,4,4,0,B1
2021-06-05,6,13.51,13.09,13.33,13.57,14.51,16.38,20.2,24.54,25.07,26.16,18019.219999999998,924.672,0,0.0,False,0.08,6,5,5,1,B1
2021-06-06,7,19.48,18.28,17.46,16.63,16.53,17.02,17.21,16.76,16.42,17.33,17188.16,854.016,0,0.0,False,0.08,6,6,6,1,B1
2021-06-07,1,18.41,18.84,18.1,17.65,16.99,17.35,18.54,19.99,22.26,23.66,19671.46,1125.888,0,0.0,False,0.98,6,7,0,0,B1
2021-06-08,2,16.54,16.36,17.24,17.18,16.95,19.8,21.04,22.65,24.89,27.12,20941.04,1236.48,0,0.0,False,0.98,6,8,1,0,B1
2021-06-09,3,15.19,15.24,14.99,15.09,17.63,20.23,21.26,22.94,25.31,27.08,21010.58,1247.232,0,0.0,False,0.98,6,9,2,0,B1
2021-06-10,4,18.99,20.22,19.81,19.02,18.22,19.4,19.28,19.84,23.48,24.69,20826.66,1231.872,0,0.0,False,0.98,6,10,3,0,B1
2021-06-11,5,15.92,15.89,15.68,15.35,16.87,19.92,20.85,21.57,22.84,24.8,20388.14,1162.752,0,0.0,False,0.58,6,11,4,0,B1
2021-06-12,6,16.02,15.09,14.11,14.1,14.73,19.31,21.79,25.1,25.92,26.78,18845.719999999998,956.9279999999999,0,0.0,False,0.08,6,12,5,1,B1
2021-06-13,7,17.35,17.21,16.93,17.0,16.52,18.01,21.79,25.59,25.99,26.89,19081.7,999.9359999999999,0,0.0,False,0.08,6,13,6,1,B1
2021-06-14,1,19.49,18.09,16.82,16.29,15.96,15.98,17.25,19.05,20.51,22.62,21530.04,1167.36,0,0.0,False,0.98,6,14,0,0,B1
2021-06-15,2,18.2,17.8,17.61,16.92,15.81,17.25,18.96,20.68,21.07,22.23,21797.559999999998,1141.2479999999998,0,0.0,False,0.98,6,15,1,0,B1
2021-06-16,3,15.72,16.17,15.59,14.82,14.5,16.07,21.06,24.39,28.29,27.94,22233.8,1268.7359999999999,0,0.0,False,0.98,6,16,2,0,B1
2021-06-17,4,16.0,15.85,15.46,15.18,15.26,21.31,23.69,27.12,28.68,27.6,22474.34,1350.144,0,0.0,False,0.98,6,17,3,0,B1
2021-06-18,5,18.93,17.7,16.5,15.99,15.85,21.46,24.01,26.96,27.31,27.29,21516.359999999997,1207.2959999999998,0,0.0,False,0.58,6,18,4,0,B1
2021-06-19,6,17.58,17.15,16.31,15.8,15.76,19.51,23.35,26.0,28.39,30.28,20120.239999999998,1081.344,0,0.0,False,0.08,6,19,5,1,B1
2021-06-20,7,19.59,18.95,18.94,18.5,18.15,20.54,25.37,27.4,28.55,30.03,20821.719999999998,1050.624,0,0.0,False,0.08,6,20,6,1,B1
2021-06-21,1,20.34,20.02,19.16,18.31,17.8,20.77,25.82,28.57,29.71,29.79,23415.98,1316.352,0,0.0,False,0.98,6,21,0,0,B1
2021-06-22,2,22.36,19.95,18.77,18.5,19.64,23.27,26.35,27.85,28.32,28.81,24048.3,1348.608,0,0.0,False,0.98,6,22,1,0,B1
2021-06-23,3,17.88,17.97,18.14,17.89,17.69,22.03,25.99,28.51,29.31,31.14,26266.739999999998,1465.344,2,2.026,True,0.98,6,23,2,0,B1
2021-06-24,4,20.49,19.58,18.96,18.38,18.45,22.27,26.17,28.55,29.23,29.38,26295.239999999998,1488.384,10,10.149,True,0.98,6,24,3,0,B1
2021-06-25,5,23.84,23.77,21.84,18.63,16.9,24.44,25.53,24.92,25.16,27.55,23148.08,1267.2,0,0.0,False,0.58,6,25,4,0,B1
2021-06-26,6,15.5,15.35,16.05,17.13,17.91,22.2,23.32,24.47,26.39,29.34,20556.1,1081.344,0,0.0,False,0.08,6,26,5,1,B1
2021-06-27,7,17.7,18.3,18.47,19.26,21.03,24.67,25.88,26.94,29.25,30.84,20699.359999999997,1055.232,0,0.0,False,0.08,6,27,6,1,B1
2021-06-28,1,17.51,16.68,15.65,15.02,15.23,22.47,24.6,28.38,30.11,31.37,24185.1,1400.8319999999999,0,0.0,False,0.98,6,28,0,0,B1
2021-06-29,2,17.71,17.59,17.51,17.15,17.14,22.02,25.76,29.11,29.81,30.66,25135.1,1400.8319999999999,0,0.0,False,0.98,6,29,1,0,B1
2021-06-30,3,23.81,23.13,22.25,21.27,20.94,25.98,25.82,26.18,27.13,28.27,23833.219999999998,1276.416,0,0.0,False,0.98,6,30,2,0,B1
2021-07-01,4,17.19,16.15,15.42,15.82,15.81,21.81,23.44,24.82,27.07,27.85,21951.84,1236.48,0,0.0,False,0.6799999999999999,7,1,3,0,B1
2021-07-02,5,19.63,19.56,19.29,18.95,18.75,19.53,19.58,19.82,21.15,23.81,22062.42,1242.624,0,0.0,False,0.39999999999999997,7,2,4,0,B1
2021-07-03,6,19.97,19.53,18.11,17.7,17.58,23.92,24.67,25.45,27.47,29.13,19933.66,1026.048,0,0.0,False,0.08,7,3,5,1,B1
2021-07-04,7,19.87,19.33,18.68,18.33,17.55,16.88,17.38,19.01,20.98,22.3,18849.14,976.896,0,0.0,False,0.08,7,4,6,1,B1
2021-07-05,1,17.69,17.5,17.09,17.0,16.59,17.18,19.38,21.28,23.14,25.1,22024.42,1256.4479999999999,0,0.0,False,0.6799999999999999,7,5,0,0,B1
2021-07-06,2,16.87,16.51,16.02,15.6,15.86,21.61,23.35,25.56,28.04,29.95,23500.719999999998,1351.6799999999998,0,0.0,False,0.6799999999999999,7,6,1,0,B1
2021-07-07,3,17.94,17.49,16.84,16.71,16.59,22.2,24.71,28.58,30.13,30.32,24951.18,1446.912,2,2.007,True,0.6799999999999999,7,7,2,0,B1
2021-07-08,4,19.78,19.67,19.27,19.5,20.27,24.12,26.64,30.26,32.68,32.18,25974.519999999997,1453.0559999999998,3,3.019,True,0.6799999999999999,7,8,3,0,B1
2021-07-09,5,24.35,23.55,22.68,21.58,20.44,22.04,23.42,23.85,25.54,26.12,23384.059999999998,1261.0559999999998,0,0.0,False,0.39999999999999997,7,9,4,0,B1
2021-07-10,6,21.37,22.26,22.32,22.1,21.98,23.46,23.29,23.97,25.44,26.84,20784.1,1076.7359999999999,0,0.0,False,0.08,7,10,5,1,B1
2021-07-11,7,21.03,20.44,20.11,19.98,20.78,23.02,24.37,25.69,27.4,30.19,20568.64,1058.304,0,0.0,False,0.08,7,11,6,1,B1
2021-07-12,1,22.23,21.89,21.07,20.05,19.64,24.15,26.41,27.25,29.03,31.04,24347.739999999998,1413.12,0,0.0,False,0.6799999999999999,7,12,0,0,B1
2021-07-13,2,18.74,18.34,18.11,17.72,17.42,20.33,25.09,27.72,29.93,32.14,23916.059999999998,1360.896,0,0.0,False,0.6799999999999999,7,13,1,0,B1
2021-07-14,3,18.45,18.21,18.31,17.78,18.24,20.17,21.48,20.88,23.27,22.98,21641.38,1171.9679999999998,0,0.0,False,0.6799999999999999,7,14,2,0,B1
2021-07-15,4,15.58,16.69,15.57,14.62,13.86,16.75,20.39,24.42,25.9,26.45,21437.7,1178.112,0,0.0,False,0.6799999999999999,7,15,3,0,B1
2021-07-16,5,14.37,14.33,14.37,14.91,15.41,17.33,20.6,22.94,23.51,23.45,20554.2,1115.136,0,0.0,False,0.39999999999999997,7,16,4,0,B1
2021-07-17,6,18.11,17.71,17.21,16.82,16.69,16.98,17.82,18.85,19.31,20.28,18584.66,900.096,0,0.0,False,0.08,7,17,5,1,B1
2021-07-18,7,19.34,20.19,20.79,21.08,20.78,22.15,21.94,22.23,21.18,23.88,18452.8,999.9359999999999,0,0.0,False,0.08,7,18,6,1,B1
2021-07-19,1,20.56,20.83,20.93,20.6,20.17,20.71,20.98,23.96,26.03,27.12,22379.34,1238.0159999999998,0,0.0,False,0.6799999999999999,7,19,0,0,B1
2021-07-20,2,21.02,20.96,20.07,20.06,21.28,21.31,21.47,23.74,26.72,28.65,22513.1,1300.992,0,0.0,False,0.6799999999999999,7,20,1,0,B1
2021-07-21,3,20.05,20.51,20.21,20.15,19.72,20.34,21.17,22.82,24.57,26.25,22639.26,1265.664,0,0.0,False,0.6799999999999999,7,21,2,0,B1
2021-07-22,4,21.3,21.65,21.42,20.86,20.74,21.36,22.56,23.79,25.48,26.6,23224.08,1317.888,0,0.0,False,0.6799999999999999,7,22,3,0,B1
2021-07-23,5,20.2,20.14,20.08,20.69,20.77,21.1,22.78,24.5,27.27,29.05,23699.08,1368.5759999999998,0,0.0,False,0.39999999999999997,7,23,4,0,B1
2021-07-24,6,18.81,18.33,17.69,17.27,17.17,19.65,22.21,26.57,28.67,29.61,21240.859999999997,1112.064,0,0.0,False,0.08,7,24,5,1,B1
2021-07-25,7,19.02,19.73,20.22,21.74,22.3,23.36,25.07,27.9,29.61,29.74,20898.48,1078.272,0,0.0,False,0.08,7,25,6,1,B1
2021-07-26,1,24.18,22.02,20.54,22.21,22.3,23.47,25.31,27.31,28.42,28.32,24233.359999999997,1399.2959999999998,0,0.0,False,0.6799999999999999,7,26,0,0,B1
2021-07-27,2,17.82,17.59,17.42,18.55,19.36,20.19,22.67,25.58,23.76,22.19,24379.66,1426.944,0,0.0,False,0.6799999999999999,7,27,1,0,B1
2021-07-28,3,20.07,18.78,17.84,17.07,16.46,18.13,20.66,25.87,28.11,28.71,24652.88,1445.3759999999997,1,1.004,True,0.6799999999999999,7,28,2,0,B1
2021-07-29,4,18.44,17.53,17.42,17.4,17.11,18.45,22.02,25.14,28.38,30.62,25095.58,1446.912,2,2.005,True,0.6799999999999999,7,29,3,0,B1
2021-07-30,5,17.8,17.52,17.25,16.79,16.52,18.26,22.91,26.72,29.19,30.39,24492.14,1385.472,0,0.0,False,0.39999999999999997,7,30,4,0,B1
2021-07-31,6,20.04,19.44,19.61,19.39,19.17,19.92,24.38,27.36,30.28,31.43,22481.18,1159.68,0,0.0,False,0.08,7,31,5,1,B1
2021-08-01,7,25.58,25.22,24.65,25.57,25.63,24.82,25.56,26.3,27.06,27.57,21494.7,1076.7359999999999,0,0.0,False,0.08,8,1,6,1,B1
2021-08-02,1,16.14,15.56,14.78,14.48,14.12,17.47,21.65,23.04,24.87,26.22,21808.58,1224.192,0,0.0,False,0.38,8,2,0,0,B1
2021-08-03,2,17.93,17.65,16.92,16.39,16.04,17.22,21.77,23.88,26.55,27.36,22343.239999999998,1236.48,0,0.0,False,0.38,8,3,1,0,B1
2021-08-04,3,17.42,16.08,15.15,15.95,15.2,16.32,20.16,21.84,24.35,26.82,22882.46,1330.176,0,0.0,False,0.38,8,4,2,0,B1
2021-08-05,4,19.66,17.69,17.52,17.27,17.58,18.11,19.64,20.4,21.12,17.77,21823.78,1162.752,0,0.0,False,0.38,8,5,3,0,B1
2021-08-06,5,17.11,16.96,15.91,15.33,16.33,18.42,18.75,21.78,24.88,26.57,21641.38,1182.72,0,0.0,False,0.22,8,6,4,0,B1
2021-08-07,6,15.94,15.69,15.61,15.51,16.61,17.26,21.4,24.75,26.26,26.04,20384.34,1065.9840000000002,0,0.0,False,0.08,8,7,5,1,B1
2021-08-08,7,25.5,24.6,23.39,22.9,22.23,22.86,25.36,26.42,27.91,29.76,21474.559999999998,1061.376,0,0.0,False,0.08,8,8,6,1,B1
2021-08-09,1,18.62,19.54,20.38,18.16,16.8,17.74,22.27,24.64,26.58,28.34,23368.48,1328.6399999999999,0,0.0,False,0.38,8,9,0,0,B1
2021-08-10,2,17.28,16.81,16.5,16.2,15.74,16.85,22.16,25.97,29.23,31.52,23691.48,1356.288,0,0.0,False,0.38,8,10,1,0,B1
2021-08-11,3,17.78,17.31,16.6,16.28,16.28,18.6,23.88,25.35,27.79,30.78,24339.0,1356.288,0,0.0,False,0.02,8,11,2,0,B1
2021-08-12,4,25.03,24.66,24.54,24.18,23.66,23.74,25.49,26.82,28.83,31.79,23998.14,1327.104,0,0.0,False,0.02,8,12,3,0,B1
2021-08-13,5,19.07,18.48,17.89,17.56,17.56,17.98,23.02,26.48,31.8,33.27,23828.28,1277.952,0,0.0,False,0.0,8,13,4,0,B1
2021-08-14,6,20.83,20.67,20.35,19.44,18.89,19.72,24.11,27.94,32.84,34.98,23071.319999999996,1173.5040000000001,0,0.0,False,0.0,8,14,5,1,B1
2021-08-15,7,19.51,18.79,18.27,18.3,18.3,18.97,23.03,27.09,31.29,33.71,22081.8,1127.424,0,0.0,False,0.0,8,15,6,1,B1
2021-08-16,1,19.94,22.02,24.09,24.35,24.31,23.5,24.54,27.8,30.91,32.38,24688.98,1373.184,0,0.0,False,0.02,8,16,0,0,B1
2021-08-17,2,21.49,21.95,22.0,20.87,19.75,19.58,20.18,21.88,22.09,23.46,21490.14,1145.8559999999998,0,0.0,False,0.02,8,17,1,0,B1
2021-08-18,3,16.62,16.35,16.18,16.49,16.4,16.78,17.3,18.63,20.17,22.42,20922.04,1162.752,0,0.0,False,0.02,8,18,2,0,B1
2021-08-19,4,17.2,17.77,18.22,17.75,17.37,18.17,20.62,22.52,24.62,26.46,21517.12,1257.9840000000002,0,0.0,False,0.02,8,19,3,0,B1
2021-08-20,5,17.69,19.24,19.69,20.27,19.94,21.12,22.32,23.36,25.19,27.56,21582.1,1231.872,0,0.0,False,0.22,8,20,4,0,B1
2021-08-21,6,18.2,19.03,19.84,20.85,20.54,19.67,21.62,24.94,27.97,30.53,20610.059999999998,1070.592,0,0.0,False,0.08,8,21,5,1,B1
2021-08-22,7,16.0,15.21,14.77,14.63,14.62,15.04,18.28,23.35,28.06,29.26,20521.519999999997,1062.912,0,0.0,False,0.08,8,22,6,1,B1
2021-08-23,1,20.63,22.31,21.07,21.23,21.7,21.14,20.91,20.58,19.57,16.0,20631.719999999998,1059.84,0,0.0,False,0.38,8,23,0,0,B1
2021-08-24,2,16.4,16.2,16.87,17.06,16.16,16.08,17.35,19.14,22.04,24.24,20807.28,1152.0,0,0.0,False,0.38,8,24,1,0,B1
2021-08-25,3,19.01,18.52,17.43,16.69,16.21,16.23,16.93,17.48,19.19,21.06,20046.14,1139.712,0,0.0,False,0.38,8,25,2,0,B1
2021-08-26,4,16.56,15.94,15.19,14.25,11.89,11.8,15.14,18.63,23.09,23.42,19835.62,1093.632,0,0.0,False,0.38,8,26,3,0,B1
2021-08-27,5,14.62,14.36,14.34,14.67,13.97,14.39,14.95,15.37,17.27,17.88,19402.42,1044.48,0,0.0,False,0.22,8,27,4,0,B1
2021-08-28,6,14.93,14.59,14.77,15.4,14.86,14.79,15.12,15.57,16.36,16.47,17097.719999999998,795.6479999999999,0,0.0,False,0.08,8,28,5,1,B1
2021-08-29,7,14.56,14.2,13.64,13.8,13.97,14.02,14.35,16.05,18.1,19.84,16694.16,809.472,0,0.0,False,0.08,8,29,6,1,B1
2021-08-30,1,9.52,9.73,8.98,8.71,9.65,9.86,11.32,16.56,20.26,20.57,19554.8,1059.84,0,0.0,False,0.38,8,30,0,0,B1
2021-08-31,2,11.45,11.11,10.72,10.52,10.46,9.99,12.67,16.98,21.09,23.18,20300.359999999997,1133.568,0,0.0,False,0.38,8,31,1,0,B1
2021-09-01,3,15.78,16.69,16.19,15.75,16.11,16.95,17.93,20.26,22.85,24.52,20639.7,1147.392,0,0.0,False,0.98,9,1,2,0,B1
2021-09-02,4,18.27,18.16,18.17,18.15,17.71,17.13,17.37,20.24,22.13,23.62,20403.34,1107.456,0,0.0,False,0.98,9,2,3,0,B1
2021-09-03,5,14.57,14.48,15.0,15.01,15.95,16.14,17.51,19.28,21.49,23.96,19750.88,1098.24,0,0.0,False,0.58,9,3,4,0,B1
2021-09-04,6,13.54,13.93,15.01,15.83,16.41,16.45,18.09,20.58,22.61,25.2,17715.6,870.912,0,0.0,False,0.08,9,4,5,1,B1
2021-09-05,7,16.9,16.33,16.12,16.36,16.16,15.64,16.99,19.34,22.16,23.99,17752.84,893.952,0,0.0,False,0.08,9,5,6,1,B1
2021-09-06,1,15.15,14.89,15.26,15.55,15.73,15.13,16.27,18.62,21.88,24.34,20939.899999999998,1219.584,0,0.0,False,0.98,9,6,0,0,B1
2021-09-07,2,16.69,16.4,15.65,15.84,15.3,15.74,16.93,19.21,21.85,24.29,21052.38,1244.1599999999999,0,0.0,False,0.98,9,7,1,0,B1
2021-09-08,3,17.43,17.02,16.55,16.81,16.65,16.46,17.07,19.01,21.65,23.79,21038.319999999996,1202.6879999999999,0,0.0,False,0.98,9,8,2,0,B1
2021-09-09,4,16.03,16.98,17.14,16.95,16.34,16.67,17.03,19.65,21.63,25.08,20741.92,1165.824,0,0.0,False,0.98,9,9,3,0,B1
2021-09-10,5,12.39,11.65,11.05,10.58,10.16,9.89,11.35,17.64,23.38,25.25,20487.7,1162.752,0,0.0,False,0.58,9,10,4,0,B1
2021-09-11,6,11.56,10.83,10.04,9.56,9.27,8.74,10.36,16.9,23.21,24.78,18001.359999999997,910.848,0,0.0,False,0.08,9,11,5,1,B1
2021-09-12,7,16.19,16.13,16.34,15.5,15.0,15.77,17.67,20.9,23.96,26.27,18687.64,983.04,0,0.0,False,0.08,9,12,6,1,B1
2021-09-13,1,14.78,16.0,16.43,16.22,17.03,17.09,18.84,22.92,26.2,28.65,21713.2,1245.696,0,0.0,False,0.98,9,13,0,0,B1
2021-09-14,2,14.74,15.43,14.74,13.45,13.03,13.1,14.32,19.66,26.05,28.48,21667.6,1256.4479999999999,0,0.0,False,0.98,9,14,1,0,B1
2021-09-15,3,13.53,13.25,12.72,12.44,12.33,12.08,13.47,19.51,24.76,26.18,21542.2,1242.624,0,0.0,False,0.98,9,15,2,0,B1
2021-09-16,4,16.92,20.21,21.02,21.1,20.77,20.76,20.97,22.29,23.39,23.82,21402.359999999997,1184.2559999999999,0,0.0,False,0.98,9,16,3,0,B1
2021-09-17,5,18.17,18.46,17.91,18.36,19.29,16.26,15.76,16.05,16.81,18.3,20070.84,1064.4479999999999,0,0.0,False,0.58,9,17,4,0,B1
2021-09-18,6,15.54,15.59,15.5,15.46,14.9,15.84,16.17,16.94,18.75,20.62,17437.059999999998,823.2959999999999,0,0.0,False,0.08,9,18,5,1,B1
2021-09-19,7,16.06,15.51,15.58,15.36,15.63,15.38,15.71,18.18,20.51,20.42,17104.18,811.0079999999999,0,0.0,False,0.08,9,19,6,1,B1
2021-09-20,1,13.37,14.14,14.81,14.68,14.68,14.12,13.86,15.23,16.47,16.02,19573.8,1084.416,0,0.0,False,0.98,9,20,0,0,B1
2021-09-21,2,13.3,13.1,13.24,12.61,12.49,12.52,12.42,14.77,15.91,17.38,19566.96,1056.768,0,0.0,False,0.98,9,21,1,0,B1
2021-09-22,3,13.33,13.2,12.72,12.67,12.54,12.31,13.27,14.13,17.81,19.79,19880.84,1082.8799999999999,0,0.0,False,0.98,9,22,2,0,B1
2021-09-23,4,14.19,14.32,14.49,13.44,12.85,11.5,11.23,14.47,18.1,20.51,19747.08,1079.808,0,0.0,False,0.98,9,23,3,0,B1
2021-09-24,5,12.32,13.21,13.37,13.64,13.71,13.62,13.96,15.52,17.98,19.36,19584.44,1041.408,0,0.0,False,0.58,9,24,4,0,B1
2021-09-25,6,11.52,12.52,13.41,13.83,14.08,14.43,14.71,16.5,19.82,21.75,17150.16,809.472,0,0.0,False,0.08,9,25,5,1,B1
2021-09-26,7,12.94,13.55,13.38,13.32,13.88,14.84,15.7,18.59,21.15,22.52,17079.859999999997,801.792,0,0.0,False,0.08,9,26,6,1,B1
2021-09-27,1,16.82,17.13,17.3,17.25,17.42,17.48,17.43,17.96,18.61,19.75,20260.46,1118.2079999999999,0,0.0,False,0.98,9,27,0,0,B1
2021-09-28,2,15.69,15.68,15.0,14.79,13.96,12.82,12.75,16.93,22.16,25.42,20535.96,1136.6399999999999,0,0.0,False,0.98,9,28,1,0,B1
2021-09-29,3,13.6,14.48,16.22,16.6,16.19,16.37,16.26,18.03,20.83,24.53,20491.88,1141.2479999999998,0,0.0,False,0.98,9,29,2,0,B1
2021-09-30,4,15.32,15.63,15.61,15.66,15.28,15.66,15.7,16.59,17.82,18.44,19240.54,1059.84,0,0.0,False,0.98,9,30,3,0,B1
2022-06-01,3,14.91,14.92,14.91,14.57,14.0,17.91,21.59,22.66,24.52,25.63,18811.14,1118.2079999999999,0,0.0,False,0.98,6,1,2,0,B1
2022-06-02,4,14.96,14.53,14.27,13.72,13.61,17.93,20.9,24.83,27.03,28.3,16291.359999999999,812.544,0,0.0,False,0.08,6,2,3,0,B1
2022-06-03,5,20.35,19.6,19.27,19.58,19.75,22.85,23.25,25.29,27.61,30.74,16736.34,1015.2959999999998,0,0.0,False,0.58,6,3,4,0,B1
2022-06-04,6,16.74,16.07,15.17,14.42,14.32,19.92,22.18,25.35,26.96,28.26,15516.92,791.04,0,0.0,False,0.08,6,4,5,1,B1
2022-06-05,7,16.78,16.39,16.1,16.1,16.58,20.59,24.56,27.49,28.71,31.02,15559.859999999999,826.3679999999999,0,0.0,False,0.08,6,5,6,1,B1
2022-06-06,1,19.99,18.28,17.08,16.98,17.1,19.54,21.69,23.39,25.2,26.57,18794.8,1135.104,0,0.0,False,0.98,6,6,0,0,B1
2022-06-07,2,21.36,20.8,20.91,20.3,20.47,22.33,23.85,25.49,27.3,29.12,19059.66,1156.608,0,0.0,False,0.98,6,7,1,0,B1
2022-06-08,3,15.27,14.98,14.91,14.74,14.65,14.87,15.45,16.21,18.81,20.44,19151.24,1087.4879999999998,0,0.0,False,0.98,6,8,2,0,B1
2022-06-09,4,14.71,14.9,14.99,15.5,15.59,15.06,15.07,16.53,17.53,18.38,19356.819999999996,1085.952,0,0.0,False,0.98,6,9,3,0,B1
