day,district_actual_energy,district_predicted_energy,district_stress_index
2021-09-16,112869.288,109126.11821575182,0.8745673088763896
2021-09-17,105847.272,102753.00093343657,0.8234913600395738
2021-09-18,91957.548,89641.01814526838,0.7184082535516298
2021-09-19,90202.04400000001,89873.56963459036,0.720271986391365
2021-09-20,103226.04000000001,104836.1099243025,0.8401859795681079
2021-09-21,103189.968,101653.11130820183,0.8146765361886896
2021-09-22,104845.272,103723.08848942867,0.8312659137127935
2021-09-23,104139.86400000002,103555.52798778664,0.829923036870924
2021-09-24,103282.152,101299.0438999659,0.8118389407033493
2021-09-25,90444.528,89376.04117397778,0.7162846538077293
2021-09-26,90073.788,88820.31702407968,0.711830924652871
2021-09-27,106847.268,104826.08285157342,0.8401056197958008
2021-09-28,108300.168,104949.03513394148,0.8410909938608643
2021-09-29,108067.70400000001,104301.7874585227,0.835903769510518
2021-09-30,101468.532,101296.89779196365,0.8118217411920795
2022-06-01,99204.012,103123.67175463284,0.826462019931752
2022-06-02,85915.488,77582.92715296245,0.6217713314128067
2022-06-03,88262.172,91304.75485274296,0.7317419060147199
2022-06-04,81831.33600000001,84142.17462080173,0.6743389797448119
2022-06-05,82057.788,85090.59410464918,0.6819398794124285
2022-06-06,99117.84,103082.82687351233,0.8261346776020969
2022-06-07,100514.628,104017.91041557112,0.8336286992930007
2022-06-08,100997.592,104338.84610133154,0.836200767864733
2022-06-09,102081.756,104552.84744892566,0.837915834667451
2022-06-10,98743.092,102862.0661481868,0.8243654392510009
2022-06-11,81961.596,86082.46637139593,0.6898890218657758
2022-06-12,81759.19200000001,86684.53130660865,0.6947141390674781
2022-06-13,101909.41200000001,109413.17815483398,0.8768678877159388
2022-06-14,100953.50400000002,108420.62470504094,0.868913286070664
2022-06-15,101410.416,105828.38743781703,0.848138369782678
2022-06-16,104418.42,109370.96253316871,0.876529559887221
2022-06-17,102937.464,107901.09274453859,0.8647496112694263
2022-06-18,87668.988,88650.12948664193,0.7104669940095493
2022-06-19,86282.22,87188.43246937162,0.6987525442729671
2022-06-20,105604.788,107412.47947694155,0.8608337275423171
2022-06-21,113035.62,114603.26555589547,0.9184627033787249
2022-06-22,117827.18400000001,121068.17713302533,0.9702743174320703
2022-06-23,120366.25200000001,126752.61675780703,1.0158310104254626
2022-06-24,115502.54400000001,115675.34266599375,0.9270546299350504
2022-06-25,95929.476,94545.47061534558,0.7577139107893163
2022-06-26,97171.95599999999,97659.5216857907,0.782670789205887
2022-06-27,118530.58799999999,124262.19532624484,0.9958720747922601
2022-06-28,123360.228,135505.78901255617,1.0859813871467565
2022-06-29,121029.576,122115.2197259402,0.9786656103483461
2022-06-30,118386.3,124954.84831893982,1.001423190086298
2022-07-01,117047.628,126418.77337480118,1.0131554959488607
2022-07-02,90119.88,91643.00217776585,0.7344527149174526
2022-07-03,88406.46,90496.93756467167,0.7252678317670175
2022-07-04,120608.73599999999,130537.30101759036,1.0461625312579133
2022-07-05,113636.82,135293.43541047405,1.0842795258385773
2022-07-06,113392.33200000001,123661.15241906562,0.9910551484097813
2022-07-07,108300.168,113960.6809657272,0.9133128503010427
2022-07-08,106680.93599999999,114094.97572313363,0.9143891261413409
2022-07-09,84294.25200000001,86131.00425729218,0.6902780180927185
2022-07-10,84065.796,84020.8248220922,0.6733664484331028
2022-07-11,104332.24799999999,114166.27461449945,0.9149605354479965
2022-07-12,105520.62,112892.01494252268,0.9047482611515067
2022-07-13,109929.42,119090.25805520228,0.954422719360498
2022-07-14,111793.14,117607.356092989,0.9425383272495617
2022-07-15,111246.048,121721.90355819906,0.9755134642995069
2022-07-16,88302.25200000001,88364.17783505988,0.7081752972967748
2022-07-17,87586.82400000001,88700.10458272281,0.710867508441886
2022-07-18,115201.94400000002,128150.39838860027,1.027033224333803
2022-07-19,93210.048,126457.86837291185,1.0134688142254311
2022-07-20,106835.244,126979.28171022062,1.0176475669079081
2022-07-21,109041.648,114828.09434105612,0.9202645443019688
2022-07-22,116616.768,123960.18383322394,0.9934516700072313
2022-07-23,88711.068,83045.24093168139,0.6655478455947533
2022-07-24,89159.964,85194.46415407793,0.6827723231123148
2022-07-25,118793.11200000001,126951.2957333284,1.0174232794422027
2022-07-26,107550.672,113486.77468097238,0.9095148324580713
2022-07-27,106735.04400000001,115971.72184048613,0.9294298957401653
2022-07-28,108939.44400000002,118374.3141594142,0.9486849442386165
2022-07-29,108556.68000000001,111088.28533819153,0.8902926663608834
2022-07-30,83705.076,85468.52361462727,0.6849687124717427
2022-07-31,84256.17599999999,84197.93099220844,0.6747858269386017
2022-08-01,109302.168,109198.60591752543,0.8751482456429797
2022-08-02,105895.368,113530.8377144067,0.9098679659626957
2022-08-03,110115.792,113752.76455846157,0.9116465499162527
2022-08-04,117031.59599999999,116264.52806438583,0.9317765269174232
2022-08-05,116644.82400000001,117384.81000682055,0.9407547805160794
2022-08-06,94847.31599999999,90342.3333181525,0.7240287899864621
2022-08-07,86498.652,86079.50564270369,0.6898652937558877
2022-08-08,107121.81599999999,107881.48166482893,0.8645924425779501
2022-08-09,103208.00400000002,107272.31887861347,0.8597104412081699
2022-08-10,104256.09599999999,106645.91649604186,0.8546902768794407
2022-08-11,105688.95599999999,109318.63497605828,0.876110192172595
2022-08-12,97187.988,101918.04270409964,0.8167997706786138
2022-08-13,76789.272,78551.69273201966,0.6295352903922056
2022-08-14,77454.6,79064.04760707078,0.633641446018279
2022-08-15,83763.19200000001,80360.93585325839,0.6440350720532423
2022-08-16,89949.54000000001,95504.73361693876,0.7654017134485236
2022-08-17,92334.3,94926.93978045759,0.7607711116373455
2022-08-18,95376.372,93500.18936103204,0.7493367337344471
2022-08-19,91705.04400000001,97480.94395051977,0.7812396171646312
2022-08-20,76931.55600000001,76700.36030777938,0.6146981932556403
2022-08-21,77588.868,79431.65024392988,0.6365875166209014
2022-08-22,96701.01599999999,103206.51562415561,0.8271259539304138
2022-08-23,94909.44,101265.23782006997,0.8115680093002934
2022-08-24,96252.12,100006.61992949483,0.8014810926257012
2022-08-25,102268.128,109010.04579345904,0.8736370719389897
2022-08-26,102302.196,107626.3580759677,0.8625478106035943
2022-08-27,80402.484,79096.05680851398,0.6338979767335943
2022-08-28,77284.26000000001,77820.35113125428,0.6236741137453267
2022-08-29,100129.86,104807.95831033059,0.8399603646404034
2022-08-30,101899.392,107250.07452647702,0.8595321687331313
2022-08-31,99520.64400000001,102595.78454075799,0.8222313837872863
2022-09-01,94961.54400000001,100215.19470555393,0.8031526693625999
2022-09-02,95115.852,100260.61612014429,0.8035166893146806
2022-09-03,74849.4,75605.68462642479,0.6059251554129315
2022-09-04,73749.204,72953.49351427388,0.584669752201449
2022-09-05,95682.98400000001,106983.8868046178,0.8573988656946956
2022-09-06,95915.448,106031.9652839971,0.8497698997224542
2022-09-07,96290.196,104278.56332805839,0.8357176448172433
2022-09-08,92157.948,106494.33989732442,0.8534754995172801
2022-09-09,89668.98000000001,101635.32328238728,0.8145339779622888
2022-09-10,70546.812,71647.31196842888,0.5742016470573152
2022-09-11,68921.568,69962.21123901666,0.5606967773322327
2022-09-12,89186.01599999999,100540.69686476934,0.8057613349329783
2022-09-13,92444.52,102503.95201925669,0.8214954122113713
2022-09-14,95911.44,106667.39639361916,0.8548624228012994
2022-09-15,98374.356,108034.36880771135,0.8658177230085077
