day,load_before,load_after,shift_out,shift_in,charge,discharge,curtail,soc,excess,overload_mass,violation_activation,stress_slack
2019-07-06,116955.0019590198,108935.65535198277,14034.612945116536,0.0,6015.2665286295405,0.00019055003229931226,0.0,5707.896113048314,2874.9721366326257,2.8242500153733467e-05,1.1216378695888705e-08,0.0
2019-07-07,122511.282716343,108944.6041217329,14701.366642230209,0.0,1134.6882103336943,0.00016271358832821108,0.0,6785.849739595434,2883.920858445985,2.770919358101659e-05,1.105416259777314e-08,0.0
2019-07-08,131327.59380534114,109121.70004685727,15759.323930762359,0.0,0.0,6446.56982772152,0.0,-0.013240546383733847,3061.016856544119,2.7168199483643374e-05,1.0889670494982022e-08,0.0
2019-07-09,119306.46087890006,108919.78042139822,13971.319800799029,3428.573757773891,156.06690682336284,0.0013213000749781104,0.0,148.24890104055723,2859.1225341178733,2.665588376774109e-05,1.0733824717654611e-08,0.0
2019-07-10,115454.24860410026,108919.77999093618,12045.679832583848,5416.832790625218,94.379787702728,0.0013589081817358404,0.0,237.90823980125813,2859.122110294644,2.6136657682296883e-05,1.0575922748008443e-08,0.0
2019-07-11,114155.90966857612,108919.77977441707,11396.874711979368,6118.096546512002,42.649653869985436,0.001382561662999191,0.0,278.42392647770174,2859.1218967265495,2.6064274125729955e-05,1.0553832222545027e-08,0.0
2019-07-12,115050.39755237539,108919.77954808265,11844.449640398692,5705.562062791078,8.270972061319727,0.0013987464526626853,0.0,286.2798483718779,2859.121670413697,2.5991441813483736e-05,1.0531674114518168e-08,0.0
2019-07-13,100150.8881650595,108919.77987589988,4394.414627124137,9952.257729468676,3211.0500038274513,0.001395331606624319,0.0,3336.775854019854,2859.122013368525,2.5922288775819548e-05,1.0510504183733872e-08,0.0
2019-07-14,102119.4125815683,108919.77982551197,5378.783566528151,10103.21442508959,2075.937786497203,0.0014011149765321951,0.0,5308.915247106656,2859.121963526979,2.587535636429402e-05,1.0496207887225968e-08,0.0
2019-07-15,113036.93016697456,108919.77965505856,10837.789937162406,2764.6230029583867,3956.017834225111,0.001411937082847162,0.0,9067.130674136582,2859.1217870971504,2.582840306668902e-05,1.0481824030994217e-08,0.0
2019-07-16,119025.15609477335,108919.77959569603,13831.95280646843,199.48720133415657,3527.0905276622702,0.001421605314701096,0.0,12417.865149740072,2859.121728399737,2.6270326692627524e-05,1.0616156376348164e-08,0.0
2019-07-17,118796.26544224386,108919.7795326851,13717.386488650516,360.77739181541386,3480.1246227226243,0.0014354462830884905,0.0,15723.98200104483,2859.1216764860333,2.6751229879119113e-05,1.0762317335164274e-08,0.0
2019-07-18,121288.98236758118,108921.52920413918,14554.677931052805,2187.226303981698,0.0,0.001536370898655593,0.0,15723.980298489269,2860.871158124895,2.7285035698894958e-05,1.0924697773609628e-08,0.0
2019-07-19,123427.17045171931,108924.97064637784,14811.260513579962,309.0622811675483,0.0,0.0015729290473374294,0.0,15723.978523292008,2864.312547828719,2.7855632043609392e-05,1.1098310994915497e-08,0.0
2019-07-20,105019.94524228899,108919.77912727781,6828.294555092643,10390.398546602553,337.7313618881289,0.0014684092183981157,0.0,16044.821741975313,2859.121309800699,2.8436122782800315e-05,1.1274842256515895e-08,0.0
2019-07-21,106484.53705968629,108919.77893576589,7560.002308943888,9631.61903549564,363.6266539627201,0.001504434876550243,0.0,16390.26545008796,2859.12114286634,2.9031786951088926e-05,1.14559843413802e-08,0.0
2019-07-22,141197.7402208498,123208.68538384314,16947.46414290254,0.0,0.0,331.88487004981084,709.7058240543317,16040.57527191101,17143.91033390056,12294.301488102878,0.05907560921457642,8409.494963682913
2019-07-23,139012.36271582346,121992.56193175293,16684.855046262364,0.0,363.4694025064033,0.0,698.4151403145614,16386.241606325144,15928.85840472055,11080.057769984904,0.05324102090286098,7194.443034502863
2019-07-24,142843.69760512415,123931.03730089987,17144.479388688167,0.0,0.0,1050.744944753287,717.4359707828303,15279.902250140869,17866.810792724427,13018.311000677488,0.06255456337751444,9132.395422506732
2019-07-25,153171.97347687976,125831.47658630645,18382.322039419258,0.0,1.2365986810128364,8191.884552735056,767.5268971000241,6658.046893714438,19769.114543444517,14924.054680045461,0.07171189614806481,11034.699173226832
2019-07-26,148873.47100773396,123931.0899378546,17868.052797282362,0.0,0.0,6326.742834028861,747.5854385681268,-1.9747277579349989,17866.862645224486,13018.361487633952,0.06255480632051895,9132.44727500681
2019-07-27,124537.93049985974,112293.54754580726,14945.597678773564,0.0,3324.932201202986,0.0,623.7174764818973,3156.82455158693,6231.931162118834,1388.2796428866468,0.006670855125592188,0.0
2019-07-28,97772.58046466096,108918.67818253368,3204.457874438577,6156.15174274267,8194.403849568627,0.0,0.0,10942.668063237455,2859.1201949725178,2.9984469648241923e-05,1.1746165655574645e-08,0.0
2019-07-29,121796.17434169153,112305.98263862239,14616.586868766368,0.0,5736.403790137885,0.0,610.0086244406697,16392.365389374045,6244.366342296581,1400.7150751013576,0.006730609068820309,0.0
2019-07-30,136191.75590655082,117667.85066035668,16350.115526430784,0.0,0.0,1485.7443164441236,688.0454033192309,14827.780831813945,11599.377704581155,6742.290394622393,0.03239751377663677,2864.9623343634844
2019-07-31,146004.28299985226,119552.94004860584,17525.73682080349,0.0,1.190240423400179,8191.570288106159,735.226082760172,6206.2197384903375,13487.040404588424,8634.127367589757,0.041488022295531744,4752.625034370731
2019-08-01,141252.83809634845,117680.34229558402,16957.444470781113,0.0,0.0,5901.7014337294895,713.3498962538313,-6.740230665380308,11611.870478935969,6754.786780976696,0.032457560493730275,2877.4551087182854
2019-08-02,125973.23702215466,110863.52301194385,15116.7982498157,0.0,7.084792160482646,0.0005525556029475551,0.0,-0.010268202221549557,4802.845694583888,2.7434640188081067e-05,1.0970728527425276e-08,0.0
2019-08-09,116902.23704863386,108919.84729405417,12794.009007336566,0.00012627452880242704,4811.620648945966,0.001522463627841323,0.0,4571.02771628586,2859.18937595352,2.6876201232823866e-05,1.0800970889691431e-08,0.0
2019-08-10,123045.71014687589,108924.3875523067,14765.485244558879,200.6857394578683,443.47841776518874,0.0015072333817455624,0.0,4992.330597250384,2863.729613014559,2.6280844396069822e-05,1.0619936791157762e-08,0.0
2019-08-11,120372.0494233308,108920.07699121833,14444.645958165385,289.2327402355873,2703.442281836745,0.0014960194152304717,0.0,7560.5991609075445,2859.41904549505,2.5686742736952665e-05,1.0439249663101617e-08,0.0
2019-08-12,132117.19169041506,109100.07678529,15854.061435470358,0.0015097837176175732,0.001445441100600057,7163.056424879515,0.0,20.54111012477669,3039.420375726775,2.511884509604485e-05,1.0266489645145248e-08,0.0
2019-08-13,122783.22960766865,108923.94718231859,14733.987588703067,738.1895216716199,136.51713075833592,0.0014890769456761927,0.0,150.2307875951245,2863.2892301809325,2.4537160389286046e-05,1.008955369625103e-08,0.0
2019-08-14,108399.43544977729,108919.78447759528,8521.95170083009,8909.930377379613,132.37179492434348,0.0014436558763923696,0.0,275.9824438520513,2859.1265920824876,2.3977842036848506e-05,9.919352844582803e-09,0.0
2019-08-15,95598.9477109763,108919.78338865211,2120.5806662859654,7435.696540140677,8005.721230639932,0.0014268188211064826,0.0,7881.416081769435,2859.125519680292,2.3431249397712097e-05,9.753171797705484e-09,0.0
2019-08-16,105174.58262381234,108919.78264138594,6908.680162915709,10378.465857618401,275.4157574763146,0.0014346053899134893,0.0,8143.05951198874,2859.1247623133954,2.3346430391789085e-05,9.727250520539373e-09,0.0
2019-08-17,101393.74996574031,108919.78320328386,5018.760076966921,7408.854039115713,5135.940711577924,0.0014361831600766474,0.0,13022.201646941849,2859.1253207279547,2.3268894176192557e-05,9.70357110985761e-09,0.0
2019-08-18,102108.5685921136,108919.78437377527,5377.705484550647,10051.685672166217,2137.2370419650592,0.0014479189541476466,0.0,15052.575283406988,2859.1264729297673,2.319153942241112e-05,9.680046951028325e-09,0.0
2019-08-19,124841.26510772089,109084.64506440773,14980.950258074254,0.0014977840601629905,0.0014709088632958748,775.672753931818,0.0,14236.079015784002,3023.9886508257346,2.3136602579526912e-05,9.663349893579956e-09,0.0
2019-08-20,123479.17204186658,108925.06284941005,14817.50071394814,79.11011437633215,184.28285949081703,0.0014523755330134109,0.0,14411.146174308275,2864.4048505803366,2.307955119726872e-05,9.645907675035095e-09,0.0
2019-08-21,133347.97733645976,109152.8333362071,16001.771444422533,0.0,0.0,8193.37255583014,0.0,5786.530077378034,3092.133152822646,2.302141893982855e-05,9.628174131292237e-09,0.0
2019-08-22,118702.43477240021,108919.78217435324,13672.93349418771,3643.0790504237257,247.20322361207042,0.0013778950497602038,0.0,6021.37166028028,2859.1242533366412,2.3048777711618002e-05,9.636479148474925e-09,0.0
2019-08-23,121774.13238885257,108922.30821515968,14612.89597899718,1643.6776729261553,117.39556640820183,0.0014340300636519333,0.0,6132.8959097612005,2861.650197288722,2.305319646235005e-05,9.637931838191547e-09,0.0
2019-08-24,110231.99707070604,108919.78137140587,9435.816967365612,119.64836501056453,8003.9542325289995,0.0013294741281143104,0.0,13736.651002159508,2859.1234668083234,2.3048725776978047e-05,9.63647238565808e-09,0.0
2019-08-25,101346.40699272644,108919.7816841507,4991.97908084107,9775.796647215113,2789.5583896742046,0.0012646239801488894,0.0,16386.730112216643,2859.123777703408,2.304948463298502e-05,9.636692666594902e-09,0.0
2019-08-26,127641.55729766295,110128.91235835175,15317.000994736567,0.0,0.0,2195.643944574638,0.0,14075.525830438111,4068.2261722666626,2.3029064762904928e-05,9.630549714998727e-09,0.0
2019-08-27,126869.67541939886,110127.27770451385,15224.375157628563,0.0,0.0,1518.0225572564516,0.0,12477.60727032265,4066.591606789348,2.3026977219103417e-05,9.62989771822462e-09,0.0
2019-08-28,129310.0487966968,110132.44592620594,15517.219948116628,0.0,0.0,3660.3829223742323,0.0,8624.572550172075,4071.759875075681,2.3026240934794945e-05,9.62961523290141e-09,0.0
2019-08-29,134675.1212070744,110320.73474853863,16161.028622118803,0.0,0.0,8193.357836416984,0.0,-0.014730587953947953,4260.0486626112315,2.3036682394069024e-05,9.63284194178356e-09,0.0
2019-08-30,122998.23337979858,108924.28847022567,14759.788058562865,527.9085575686894,157.9360759151981,0.0014844939392846276,0.0,150.0229496523561,2863.630508518879,2.3051622417143836e-05,9.637358991665488e-09,0.0
2019-08-31,113417.23313541921,108919.7865003432,11032.695580856926,6376.197866312291,159.0525562031221,0.0014767345193077426,0.0,301.12129426075205,2859.1286010885383,2.3048681912938e-05,9.636460569577289e-09,0.0
2019-09-01,108932.49929450074,108919.7883172184,8793.52130792352,7750.859494911983,1029.9523687521998,0.0015330230119500873,0.0,1279.5744014448894,2859.1304005206925,2.305013136017078e-05,9.636884362534882e-09,0.0
2019-09-02,125342.43959518627,109085.7553747137,15041.091030465166,0.0016631037015519923,0.0014971277709564508,1215.5963502388709,0.0,0.0006886400313663387,3025.099093908582,2.3072217187714375e-05,9.64367788545473e-09,0.0
2019-09-03,106440.34233663997,108919.77984045938,7539.745877444223,10019.183767852463,0.0005023736516863843,0.0008889624683708517,0.0,0.00020197121544217206,2859.1219753673195,2.3046540461984963e-05,9.63579063835301e-09,0.0
2019-09-04,109872.73771208763,108919.77985896403,9255.814246625405,8302.856416100509,0.0006784539790297365,0.0007010526701262031,0.0,8.076877551119802e-05,2859.1219907046316,2.3046690253010554e-05,9.635881188127539e-09,0.0
2019-09-05,115395.66775570673,108919.77990476837,12017.070936612867,5541.182981975914,0.0007380577410924563,0.0006343591514796234,0.0,8.65354438731217e-05,2859.1220347068625,2.3046863285908057e-05,9.635870611539684e-09,0.0
2019-09-06,108830.97416380499,108919.7798559912,8734.971925387586,8823.777364315636,0.0008130371503948585,0.0005597790059953381,0.0,0.00024219184934189076,2859.121984363955,2.304663399486378e-05,9.635830052114838e-09,0.0
2019-09-07,94050.19885501776,108773.76158008772,0.0009830798417211496,9405.018970080662,5318.545994100905,0.001256031769971837,0.0,5052.617587436458,2713.1026595846597,2.305962269953399e-05,9.63984988097255e-09,0.0
2019-09-08,91207.95304632458,108522.05104071226,0.014176406315309493,9120.781140551306,8193.34472539651,0.013695153815880597,0.0,12836.280633788845,2461.379060321912,2.303079838471924e-05,9.631041925880495e-09,0.0
2019-09-09,103376.9021542775,108914.6746337468,4480.528410094546,10337.690240131287,0.0012317339223483809,319.3905823013589,0.0,12500.08116434893,2854.0168213586153,2.3050549277205325e-05,9.637020485785922e-09,0.0
2019-09-10,99983.65565176058,108906.04755876484,517.3140987784841,9998.365580459129,0.0012469954900208792,558.6608216718702,0.0,11912.018299597152,2845.389738663446,2.3050427330228974e-05,9.636963959878813e-09,0.0
2019-09-11,97681.49182818446,108781.40106288293,0.0011844230089081732,9768.148065487643,1331.7636103367172,0.0012567028810582285,0.0,13177.192379943186,2720.7419357985996,2.3061273391648677e-05,9.64039158174721e-09,0.0
2019-09-12,106004.74980091682,108919.78401395475,6783.346600059236,10232.111672925144,0.0012590171898099012,533.7321188451543,0.0,12615.370266509593,2859.1261905772476,2.3047280038138852e-05,9.6360683923756e-09,0.0
2019-09-13,112877.19738111648,108919.7824541492,10015.974649071884,6797.136823895184,0.0012849825035445028,738.5783867730859,0.0,11837.920527356808,2859.1246116422626,2.3047451410898154e-05,9.63606352116843e-09,0.0
2019-09-14,104501.8859390189,108917.51702851237,4225.629776284707,10450.188560596827,0.0012824235172739968,1808.9289772421578,0.0,9933.785953732668,2856.859161549984,2.305016923195047e-05,9.636923211930447e-09,0.0
2019-09-15,99909.42393863332,108905.84496876423,245.64977015773087,9990.94236016777,0.0012912546348139745,748.8728511337705,0.0,9145.499942314735,2845.187098426612,2.3050574041256215e-05,9.637041650480067e-09,0.0
2019-09-16,114437.63630693362,108919.78066008838,6681.52699194097,6017.657458325753,0.0013130907939052374,4853.987426320814,0.0,4036.040714622785,2859.1227992655968,2.3047921470390136e-05,9.636253048607926e-09,0.0
2019-09-17,102347.24551591529,108912.03940505556,231.60628350188975,10234.724502889849,0.0013042024354497754,3438.325634450114,0.0,416.75178574804045,2851.3815049492614,2.305257670883236e-05,9.637665151125655e-09,0.0
2019-09-18,99625.16894762323,108905.12172714653,286.66268457786305,9962.516835504492,0.0013212229178297926,395.90269262624815,0.0,0.013338167965057275,2844.463798382841,2.3054922218653856e-05,9.638426558894732e-09,0.0
2019-09-19,97387.24916853485,108043.24615719059,0.014119003082729072,9738.710810228391,917.300336766602,3.933616356262187e-05,0.0,871.4486176443016,1982.5741950312108,2.3035925659177593e-05,9.632682070824875e-09,0.0
2019-09-20,99013.02727983531,108086.42571049026,0.014197432231560385,9901.28854353933,0.0,827.8759154521466,0.0,0.00017563218365891105,2025.7535975694404,2.3028760459704458e-05,9.630455089190594e-09,0.0
2019-09-21,85080.32761492576,101781.69006340194,0.014109980675546956,8508.018663680938,8193.35789477592,0.0,0.0,7783.690346097767,0.0,2.302746115362534e-05,9.629989107411784e-09,0.0
2019-09-22,86532.8535408889,103379.46852551895,0.014113146354512414,8653.271253111236,8193.35784466518,0.0,0.0,15567.380413687808,0.0,2.30291700946198e-05,9.630536379995255e-09,0.0
2019-09-23,104955.02023752562,107257.13622558455,0.014149133499085916,10495.487887082525,0.0,8193.357749890105,0.0,6942.793297873177,1196.4642600579903,2.3031680842821395e-05,9.631259339956707e-09,0.0
2019-09-24,96824.46159839889,107030.56458425609,0.014073210347040411,9682.432125112378,8168.889508733726,7645.204574778552,0.0,6655.654569184738,969.8926327932223,2.3045692054099e-05,9.635644762215828e-09,0.0
2019-09-25,101644.11264349858,107038.4440449342,0.013941726907967382,10164.397335074766,3423.3057073648783,8193.357699277129,0.0,1283.2079401269214,977.772251483442,2.3040039128224586e-05,9.633848886621128e-09,0.0
2019-09-26,96091.13935991493,107028.81295130786,0.014012989150900521,9609.099934685762,8193.357725885773,6864.770056189453,0.0,1840.8240371200168,968.1411417214636,2.30293124151424e-05,9.630539896731115e-09,0.0
2019-09-27,98258.05089073708,107031.27387649727,0.013896318707489521,9825.79120527277,7140.803406441519,8193.35772963539,0.0,0.00019008534170170425,970.6021667466656,2.3031537270310818e-05,9.631264312255194e-09,0.0
2019-09-28,82453.45649005557,96680.02055719002,0.014143175261731724,8245.331518109802,8193.35772304045,2212.1110308405523,0.0,5455.15210079381,0.0,2.3037271577083426e-05,9.633073660121379e-09,0.0
2019-09-29,84972.29521308243,96686.42196006783,0.014139192845629657,8497.215394265668,8193.357697172589,4976.432205260009,0.0,8000.492224319904,0.0,2.3030877780891916e-05,9.631045222977395e-09,0.0
2019-09-30,95685.93058661495,97718.08061944396,0.014018642127014922,9568.579052374462,656.9427596913125,8193.357760594627,0.0,0.0007304515159942385,0.0,2.3027326263090734e-05,9.629974086944707e-09,0.0
2020-06-01,72075.22630454814,87295.8944357918,0.013688079716268974,7207.508952356906,8193.358769634468,0.0,180.1859026679938,7783.692659089835,0.0,2.3024272149753432e-05,9.629050731398829e-09,0.0
2020-06-02,61566.35308680334,75762.40648072006,0.01350768664383099,6156.621810858739,8193.358721978308,0.0,153.9136312336805,15567.384469755065,0.0,2.302295150809331e-05,9.628687386276413e-09,0.0
2020-06-03,91099.97989373357,97640.74628196812,0.013899317740487895,9109.984101495802,5624.15372079157,8193.357534735089,0.0,12285.743626890735,0.0,2.3082312767732043e-05,9.646959854345052e-09,0.0
2020-06-04,90859.56005861155,97640.23863000392,0.013800254196842167,9085.942217993554,5888.107785931656,8193.357632278641,0.0,9254.859042858749,0.0,2.3051429027564946e-05,9.637417788771865e-09,0.0
2020-06-05,91713.53766436383,97642.04809167693,0.013782162993246977,9171.339997154973,4950.541914965769,8193.357702644651,0.0,5333.28680716984,0.0,2.3031779692598195e-05,9.631378789096843e-09,0.0
2020-06-06,84276.95756575283,96609.73074027261,0.013842834603575447,8427.681924620418,8193.357737689066,4288.252644955085,0.0,8603.026505821355,0.0,2.301296936738207e-05,9.625602284139775e-09,0.0
2020-06-07,79932.80243645328,96119.41200722932,0.013992085920184054,7993.266263561914,8193.357532226979,0.00023292692971098552,0.0,16386.71591656425,0.0,2.304114973393494e-05,9.63422941703684e-09,0.0
2020-06-08,96710.27082778624,102080.42807689765,0.014089843776239496,9671.013004867991,3892.516063874851,8193.357729787653,0.0,11460.019094294244,0.0,2.303724176852495e-05,9.63302472255107e-09,0.0
2020-06-09,92826.38089505542,102072.20297683051,0.01406752148289256,9282.62403378724,8156.569836219198,8193.357720709873,0.0,10584.17336528369,0.0,2.3036995223315804e-05,9.632945397291568e-09,0.0
2020-06-10,95657.03793707796,102078.19764241063,0.014061369090675126,9565.689744302546,5048.841740575034,8193.357718175825,0.0,6755.985948071408,0.0,2.3037881514840893e-05,9.633237890809756e-09,0.0
2020-06-11,90797.29948416467,101532.44786805585,0.014159603405614918,9079.715800875114,8193.35770392537,6537.910961305903,0.0,7657.664229601586,0.0,2.3034167174225814e-05,9.632047682720032e-09,0.0
2020-06-12,97486.58782066562,102082.07208295782,0.014041665103199685,9748.644752490065,3040.211258289627,8193.357706822393,0.0,1921.2778661530924,0.0,2.304071943995664e-05,9.634077450516526e-09,0.0
2020-06-13,85793.86168051863,101519.73236104452,0.014127020457684568,8579.372053155666,8193.357728585941,1046.8449741952516,0.0,8603.025631209972,0.0,2.3037083545449526e-05,9.63296444765596e-09,0.0
2020-06-14,84642.31103955486,101299.87169874017,0.014106469760228045,8464.21700959392,8193.357756061163,0.0,0.0,16386.715515583557,0.0,2.3036019484074416e-05,9.632713839465102e-09,0.0
2020-06-15,95989.56484092449,106021.30058203844,0.014103545477263437,9598.942392175797,8193.357724897123,7760.5502724134985,0.0,16001.405068431179,0.0,2.303498687942473e-05,9.632309436397246e-09,0.0
2020-06-16,95984.54556652962,106021.28790855092,0.01411258307706637,9598.440455732834,8193.35772678285,7755.041727911313,0.0,15621.893090990894,0.0,2.3035596761570825e-05,9.632504315947422e-09,0.0
2020-06-17,94993.96827092161,106018.77057921693,0.014114207841577828,9499.382724568077,8193.357733806824,6667.924035871748,0.0,16386.71553291624,0.0,2.3036831214134487e-05,9.632875926300743e-09,0.0
2020-06-18,101410.58118773505,106776.66852291487,0.014057503349027962,10141.044073375646,3418.4150616885313,8193.357742381007,0.0,11009.622745232744,715.996666424959,2.3029037879837175e-05,9.630495910862966e-09,0.0
2020-06-19,101554.62558486813,106776.97350863305,0.014052258194271592,10155.448518370764,3260.2711903430973,8193.357732690734,0.0,5482.293289981807,716.3016455466226,2.3031803594473628e-05,9.631288822554222e-09,0.0
2020-06-20,91573.91367412837,106727.82451982399,0.014132235985655793,9157.377247492823,8193.357706954332,2196.809976515556,0.0,10953.551558336552,667.1525976570358,2.302827307167643e-05,9.630193891868642e-09,0.0
2020-06-21,91606.90060791958,106727.90836755841,0.014103538009446553,9160.675969468946,8193.357721133481,2233.0118274255956,0.0,16386.702628649404,667.2364674012939,2.3029128417655825e-05,9.63048706203202e-09,0.0
2020-06-22,117170.93850620005,108919.77942374679,12904.640591236708,4653.479734397936,0.0017743855155379447,0.0,0.0,16386.704769458698,2859.12201144511,2.3047616490905876e-05,9.636199483196506e-09,0.0
2020-06-23,116931.3326640744,108919.77947549362,12784.8465521807,4773.291628469882,0.0017351300219699164,0.0,0.0,16386.70682896978,2859.1220310770814,2.3046943964054156e-05,9.635910273731663e-09,0.0
2020-06-24,111943.94272116444,108919.7795293858,10291.339667139122,7267.1748095466955,0.0016658138036174783,0.0,0.0,16386.708742781077,2859.1220052928547,2.3046381166450463e-05,9.635749845493695e-09,0.0
2020-06-25,109859.43139741938,108919.77962495526,9249.16255416657,8309.509202446598,0.0015792558495220865,0.0,0.0,16386.710477661713,2859.122007793947,2.3045825217804484e-05,9.635532665424698e-09,0.0
2020-06-26,106687.37219230537,108919.77970971007,7663.252537039625,9895.658566694143,0.0014877501974945584,0.0,0.0,16386.71202332588,2859.121980682733,2.3046061316984536e-05,9.635632674619437e-09,0.0
2020-06-27,101273.88181636814,108909.3116812469,2491.9595679661697,10127.388084522296,0.001348322628326244,0.0,0.0,16386.71335018749,2848.653794176737,2.305436508090258e-05,9.638224057622059e-09,0.0
2020-06-28,106653.60455716627,108919.78049175064,7646.3677233139,9912.5457641164,0.0,0.002106218111592692,0.0,16386.710479323105,2859.1219486996547,2.3047376294281614e-05,9.636022170778395e-09,0.0
2020-06-29,128609.29663822008,109077.58887168228,15433.107989090555,0.007524567512255642,0.0020433294887228347,4098.609345344243,0.0,12072.386752880153,3016.9386856960696,2.302679152909815e-05,9.629636596581493e-09,0.0
2020-06-30,127754.8615191305,109075.72780520927,15330.575822739818,0.007477003745168154,0.0020865425011899717,3348.567454727658,0.0,8547.580847279167,3015.077535875571,2.3032439830805646e-05,9.631470943368012e-09,0.0
2020-07-01,127132.84852905075,109074.3074058906,15255.934370337129,0.007371326783730213,0.00216778072801378,2802.6162919305266,0.0,5597.460453774216,3013.6569353435334,2.3048787168673438e-05,9.636519115733502e-09,0.0
2020-07-02,123419.65109816554,108924.9639467055,14810.358257689957,315.67772165011024,0.0,0.006615420201413482,0.0,5597.448805999897,2864.301117028015,2.3036234299334557e-05,9.632515686115527e-09,0.0
2020-07-03,113081.69873186032,108919.78460204332,10860.168136188058,6698.2600882432935,0.0,0.0060818722229783045,0.0,5597.438150458175,2859.122324931141,2.303904033859374e-05,9.633405671074096e-09,0.0
